,depth,temp
2003-05-10-00-35,50.0,3.1899999999999999
2003-05-10-01-35,50.0,3.1800000000000002
2003-05-10-02-35,50.0,3.27
2003-05-10-03-35,50.0,3.2000000000000002
2003-05-10-04-35,50.0,3.1899999999999999
2003-05-10-05-35,50.0,3.1299999999999999
2003-05-10-06-35,50.0,3.04
2003-05-10-07-35,50.0,3.1499999999999999
2003-05-10-08-35,50.0,3.6000000000000001
2003-05-10-09-35,50.0,3.52
2003-05-10-10-35,50.0,3.1800000000000002
2003-05-10-11-35,50.0,3.3599999999999999
2003-05-10-12-35,50.0,3.7400000000000002
2003-05-10-13-35,50.0,3.23
2003-05-10-14-35,50.0,3.2400000000000002
2003-05-10-15-35,50.0,3.2000000000000002
2003-05-10-16-35,50.0,3.3500000000000001
2003-05-10-17-35,50.0,3.23
2003-05-10-18-35,50.0,3.3599999999999999
2003-05-10-19-35,50.0,3.5800000000000001
2003-05-10-20-35,50.0,3.3500000000000001
2003-05-10-21-35,50.0,3.1699999999999999
2003-05-10-22-35,50.0,3.1600000000000001
2003-05-10-23-35,50.0,3.1800000000000002
2003-05-11-00-35,50.0,3.1699999999999999
2003-05-11-01-35,50.0,3.21
2003-05-11-02-35,50.0,3.2000000000000002
2003-05-11-03-35,50.0,3.1899999999999999
2003-05-11-04-35,50.0,3.1899999999999999
2003-05-11-05-35,50.0,3.1899999999999999
2003-05-11-06-35,50.0,3.2000000000000002
2003-05-11-07-35,50.0,3.2000000000000002
2003-05-11-08-35,50.0,3.1800000000000002
2003-05-11-09-35,50.0,3.4900000000000002
2003-05-11-10-35,50.0,3.8900000000000001
2003-05-11-11-35,50.0,3.8799999999999999
2003-05-11-12-35,50.0,3.3300000000000001
2003-05-11-13-35,50.0,3.4399999999999999
2003-05-11-14-35,50.0,3.6899999999999999
2003-05-11-15-35,50.0,3.71
2003-05-11-16-35,50.0,3.5299999999999998
2003-05-11-17-35,50.0,3.3300000000000001
2003-05-11-18-35,50.0,3.2799999999999998
2003-05-11-19-35,50.0,3.27
2003-05-11-20-35,50.0,3.27
2003-05-11-21-35,50.0,3.27
2003-05-11-22-35,50.0,3.3100000000000001
2003-05-11-23-35,50.0,3.3599999999999999
2003-05-12-00-35,50.0,3.4300000000000002
2003-05-12-01-35,50.0,3.46
2003-05-12-02-35,50.0,3.75
2003-05-12-03-35,50.0,4.0599999999999996
2003-05-12-04-35,50.0,3.8700000000000001
2003-05-12-05-35,50.0,4.1500000000000004
2003-05-12-06-35,50.0,4.0
2003-05-12-07-35,50.0,4.0999999999999996
2003-05-12-08-35,50.0,3.98
2003-05-12-09-35,50.0,3.98
2003-05-12-10-35,50.0,4.0099999999999998
2003-05-12-11-35,50.0,4.0199999999999996
2003-05-12-12-35,50.0,3.8799999999999999
2003-05-12-13-35,50.0,3.7999999999999998
2003-05-12-14-35,50.0,3.7799999999999998
2003-05-12-15-35,50.0,3.7599999999999998
2003-05-12-16-35,50.0,3.7400000000000002
2003-05-12-17-35,50.0,3.6699999999999999
2003-05-12-18-35,50.0,4.0700000000000003
2003-05-12-19-35,50.0,3.77
2003-05-12-20-35,50.0,3.7400000000000002
2003-05-12-21-35,50.0,3.71
2003-05-12-22-35,50.0,3.7400000000000002
2003-05-12-23-35,50.0,3.73
2003-05-13-00-35,50.0,3.7400000000000002
2003-05-13-01-35,50.0,3.7000000000000002
2003-05-13-02-35,50.0,3.6400000000000001
2003-05-13-03-35,50.0,3.6499999999999999
2003-05-13-04-35,50.0,3.6200000000000001
2003-05-13-05-35,50.0,3.6499999999999999
2003-05-13-06-35,50.0,3.6499999999999999
2003-05-13-07-35,50.0,3.6699999999999999
2003-05-13-08-35,50.0,3.6800000000000002
2003-05-13-09-35,50.0,3.5899999999999999
2003-05-13-10-35,50.0,3.6000000000000001
2003-05-13-11-35,50.0,3.5699999999999998
2003-05-13-12-35,50.0,3.6299999999999999
2003-05-13-13-35,50.0,3.5099999999999998
2003-05-13-14-35,50.0,3.5499999999999998
2003-05-13-15-35,50.0,3.6099999999999999
2003-05-13-16-35,50.0,3.6200000000000001
2003-05-13-17-35,50.0,3.6800000000000002
2003-05-13-18-35,50.0,3.6800000000000002
2003-05-13-19-35,50.0,3.6600000000000001
2003-05-13-20-35,50.0,3.6800000000000002
2003-05-13-21-35,50.0,3.6499999999999999
2003-05-13-22-35,50.0,3.6699999999999999
2003-05-13-23-35,50.0,3.6499999999999999
2003-05-14-00-35,50.0,3.6699999999999999
2003-05-14-01-35,50.0,3.6899999999999999
2003-05-14-02-35,50.0,3.6699999999999999
2003-05-14-03-35,50.0,3.6299999999999999
2003-05-14-04-35,50.0,3.6899999999999999
2003-05-14-05-35,50.0,3.6600000000000001
2003-05-14-06-35,50.0,3.6299999999999999
2003-05-14-07-35,50.0,3.6699999999999999
2003-05-14-08-35,50.0,3.6299999999999999
2003-05-14-09-35,50.0,3.5499999999999998
2003-05-14-10-35,50.0,3.6600000000000001
2003-05-14-11-35,50.0,3.6800000000000002
2003-05-14-12-35,50.0,3.6000000000000001
2003-05-14-13-35,50.0,3.6600000000000001
2003-05-14-14-35,50.0,3.6600000000000001
2003-05-14-15-35,50.0,3.5699999999999998
2003-05-14-16-35,50.0,3.6600000000000001
2003-05-14-17-35,50.0,3.6200000000000001
2003-05-14-18-35,50.0,3.6800000000000002
2003-05-14-19-35,50.0,3.7400000000000002
2003-05-14-20-35,50.0,3.6299999999999999
2003-05-14-21-35,50.0,3.6400000000000001
2003-05-14-22-35,50.0,3.6099999999999999
2003-05-14-23-35,50.0,3.7000000000000002
2003-05-15-00-35,50.0,3.6800000000000002
2003-05-15-01-35,50.0,3.7000000000000002
2003-05-15-02-35,50.0,3.5299999999999998
2003-05-15-03-35,50.0,3.6400000000000001
2003-05-15-04-35,50.0,3.6299999999999999
2003-05-15-05-35,50.0,3.6200000000000001
2003-05-15-06-35,50.0,3.6299999999999999
2003-05-15-07-35,50.0,3.6299999999999999
2003-05-15-08-35,50.0,3.5899999999999999
2003-05-15-09-35,50.0,3.6099999999999999
2003-05-15-10-35,50.0,3.6000000000000001
2003-05-15-11-35,50.0,3.6000000000000001
2003-05-15-12-35,50.0,3.6499999999999999
2003-05-15-13-35,50.0,3.6800000000000002
2003-05-15-14-35,50.0,3.6200000000000001
2003-05-15-15-35,50.0,3.6000000000000001
2003-05-15-16-35,50.0,3.6099999999999999
2003-05-15-17-35,50.0,3.6200000000000001
2003-05-15-18-35,50.0,3.6099999999999999
2003-05-15-19-35,50.0,3.6099999999999999
2003-05-15-20-35,50.0,3.6499999999999999
2003-05-15-21-35,50.0,3.6299999999999999
2003-05-15-22-35,50.0,3.6800000000000002
2003-05-15-23-35,50.0,3.6699999999999999
2003-05-16-00-35,50.0,3.6499999999999999
2003-05-16-01-35,50.0,3.6299999999999999
2003-05-16-02-35,50.0,3.6000000000000001
2003-05-16-03-35,50.0,3.6499999999999999
2003-05-16-04-35,50.0,3.6899999999999999
2003-05-16-05-35,50.0,3.8100000000000001
2003-05-16-06-35,50.0,3.7000000000000002
2003-05-16-07-35,50.0,3.6099999999999999
2003-05-16-08-35,50.0,3.75
2003-05-16-09-35,50.0,4.0300000000000002
2003-05-16-10-35,50.0,3.9500000000000002
2003-05-16-11-35,50.0,3.6499999999999999
2003-05-16-12-35,50.0,3.7000000000000002
2003-05-16-13-35,50.0,3.96
2003-05-16-14-35,50.0,3.8500000000000001
2003-05-16-15-35,50.0,3.77
2003-05-16-16-35,50.0,3.8100000000000001
2003-05-16-17-35,50.0,3.7799999999999998
2003-05-16-18-35,50.0,3.79
2003-05-16-19-35,50.0,3.8999999999999999
2003-05-16-20-35,50.0,3.9900000000000002
2003-05-16-21-35,50.0,4.04
2003-05-16-22-35,50.0,4.04
2003-05-16-23-35,50.0,3.9500000000000002
2003-05-17-00-35,50.0,3.9399999999999999
2003-05-17-01-35,50.0,3.8399999999999999
2003-05-17-02-35,50.0,3.73
2003-05-17-03-35,50.0,3.8700000000000001
2003-05-17-04-35,50.0,3.79
2003-05-17-05-35,50.0,3.7599999999999998
2003-05-17-06-35,50.0,4.0099999999999998
2003-05-17-07-35,50.0,3.8500000000000001
2003-05-17-08-35,50.0,3.9300000000000002
2003-05-17-09-35,50.0,4.1100000000000003
2003-05-17-10-35,50.0,4.0999999999999996
2003-05-17-11-35,50.0,4.04
2003-05-17-12-35,50.0,4.0700000000000003
2003-05-17-13-35,50.0,4.1699999999999999
2003-05-17-14-35,50.0,4.0800000000000001
2003-05-17-15-35,50.0,3.8599999999999999
2003-05-17-16-35,50.0,4.0700000000000003
2003-05-17-17-35,50.0,4.0800000000000001
2003-05-17-18-35,50.0,3.96
2003-05-17-19-35,50.0,3.9500000000000002
2003-05-17-20-35,50.0,3.9500000000000002
2003-05-17-21-35,50.0,3.98
2003-05-17-22-35,50.0,3.9500000000000002
2003-05-17-23-35,50.0,3.9700000000000002
2003-05-18-00-35,50.0,4.0099999999999998
2003-05-18-01-35,50.0,4.0300000000000002
2003-05-18-02-35,50.0,4.0300000000000002
2003-05-18-03-35,50.0,4.0099999999999998
2003-05-18-04-35,50.0,4.0099999999999998
2003-05-18-05-35,50.0,3.9900000000000002
2003-05-18-06-35,50.0,4.0199999999999996
2003-05-18-07-35,50.0,4.0300000000000002
2003-05-18-08-35,50.0,4.2199999999999998
2003-05-18-09-35,50.0,4.3099999999999996
2003-05-18-10-35,50.0,4.2300000000000004
2003-05-18-11-35,50.0,4.21
2003-05-18-12-35,50.0,4.1100000000000003
2003-05-18-13-35,50.0,4.04
2003-05-18-14-35,50.0,4.3099999999999996
2003-05-18-15-35,50.0,4.2800000000000002
2003-05-18-16-35,50.0,4.1900000000000004
2003-05-18-17-35,50.0,4.0499999999999998
2003-05-18-18-35,50.0,4.0700000000000003
2003-05-18-19-35,50.0,4.0999999999999996
2003-05-18-20-35,50.0,4.0599999999999996
2003-05-18-21-35,50.0,4.0899999999999999
2003-05-18-22-35,50.0,4.3099999999999996
2003-05-18-23-35,50.0,4.3700000000000001
2003-05-19-00-35,50.0,4.4699999999999998
2003-05-19-01-35,50.0,4.2999999999999998
2003-05-19-02-35,50.0,4.1600000000000001
2003-05-19-03-35,50.0,4.0599999999999996
2003-05-19-04-35,50.0,4.04
2003-05-19-05-35,50.0,4.3300000000000001
2003-05-19-06-35,50.0,4.0899999999999999
2003-05-19-07-35,50.0,4.29
2003-05-19-08-35,50.0,4.1799999999999997
2003-05-19-09-35,50.0,4.0899999999999999
2003-05-19-10-35,50.0,4.0700000000000003
2003-05-19-11-35,50.0,4.1600000000000001
2003-05-19-12-35,50.0,4.1299999999999999
2003-05-19-13-35,50.0,4.1600000000000001
2003-05-19-14-35,50.0,4.9299999999999997
2003-05-19-15-35,50.0,4.2000000000000002
2003-05-19-16-35,50.0,4.1600000000000001
2003-05-19-17-35,50.0,4.04
2003-05-19-18-35,50.0,4.0199999999999996
2003-05-19-19-35,50.0,4.04
2003-05-19-20-35,50.0,4.0099999999999998
2003-05-19-21-35,50.0,4.1299999999999999
2003-05-19-22-35,50.0,4.2000000000000002
2003-05-19-23-35,50.0,4.1799999999999997
2003-05-20-00-35,50.0,4.3300000000000001
2003-05-20-01-35,50.0,4.3300000000000001
2003-05-20-02-35,50.0,4.3799999999999999
2003-05-20-03-35,50.0,4.3099999999999996
2003-05-20-04-35,50.0,4.25
2003-05-20-05-35,50.0,4.29
2003-05-20-06-35,50.0,4.29
2003-05-20-07-35,50.0,4.1299999999999999
2003-05-20-08-35,50.0,4.0300000000000002
2003-05-20-09-35,50.0,4.1900000000000004
2003-05-20-10-35,50.0,4.2699999999999996
2003-05-20-11-35,50.0,4.1200000000000001
2003-05-20-12-35,50.0,4.0800000000000001
2003-05-20-13-35,50.0,4.0899999999999999
2003-05-20-14-35,50.0,4.5700000000000003
2003-05-20-15-35,50.0,4.5
2003-05-20-16-35,50.0,4.4000000000000004
2003-05-20-17-35,50.0,4.4199999999999999
2003-05-20-18-35,50.0,4.4299999999999997
2003-05-20-19-35,50.0,4.3399999999999999
2003-05-20-20-35,50.0,4.25
2003-05-20-21-35,50.0,4.25
2003-05-20-22-35,50.0,4.3200000000000003
2003-05-20-23-35,50.0,4.2699999999999996
2003-05-21-00-35,50.0,4.2800000000000002
2003-05-21-01-35,50.0,4.2599999999999998
2003-05-21-02-35,50.0,4.21
2003-05-21-03-35,50.0,4.2699999999999996
2003-05-21-04-35,50.0,4.3300000000000001
2003-05-21-05-35,50.0,4.3399999999999999
2003-05-21-06-35,50.0,4.3700000000000001
2003-05-21-07-35,50.0,4.1699999999999999
2003-05-21-08-35,50.0,4.1500000000000004
2003-05-21-09-35,50.0,4.2300000000000004
2003-05-21-10-35,50.0,4.2800000000000002
2003-05-21-11-35,50.0,4.29
2003-05-21-12-35,50.0,4.2999999999999998
2003-05-21-13-35,50.0,4.3200000000000003
2003-05-21-14-35,50.0,4.3200000000000003
2003-05-21-15-35,50.0,4.3200000000000003
2003-05-21-16-35,50.0,4.3200000000000003
2003-05-21-17-35,50.0,4.3300000000000001
2003-05-21-18-35,50.0,4.4100000000000001
2003-05-21-19-35,50.0,4.3399999999999999
2003-05-21-20-35,50.0,4.3799999999999999
2003-05-21-21-35,50.0,4.4000000000000004
2003-05-21-22-35,50.0,4.4800000000000004
2003-05-21-23-35,50.0,4.3499999999999996
2003-05-22-00-35,50.0,4.2999999999999998
2003-05-22-01-35,50.0,4.25
2003-05-22-02-35,50.0,4.2999999999999998
2003-05-22-03-35,50.0,4.3700000000000001
2003-05-22-04-35,50.0,4.3899999999999997
2003-05-22-05-35,50.0,4.4000000000000004
2003-05-22-06-35,50.0,4.3899999999999997
2003-05-22-07-35,50.0,4.3899999999999997
2003-05-22-08-35,50.0,4.3600000000000003
2003-05-22-09-35,50.0,4.3600000000000003
2003-05-22-10-35,50.0,4.2800000000000002
2003-05-22-11-35,50.0,4.1299999999999999
2003-05-22-12-35,50.0,4.3300000000000001
2003-05-22-13-35,50.0,4.4500000000000002
2003-05-22-14-35,50.0,4.4400000000000004
2003-05-22-15-35,50.0,4.4500000000000002
2003-05-22-16-35,50.0,4.4000000000000004
2003-05-22-17-35,50.0,4.4299999999999997
2003-05-22-18-35,50.0,4.4100000000000001
2003-05-22-19-35,50.0,4.3700000000000001
2003-05-22-20-35,50.0,4.3300000000000001
2003-05-22-21-35,50.0,4.2999999999999998
2003-05-22-22-35,50.0,4.3099999999999996
2003-05-22-23-35,50.0,4.54
2003-05-23-00-35,50.0,4.2999999999999998
2003-05-23-01-35,50.0,4.2400000000000002
2003-05-23-02-35,50.0,4.5
2003-05-23-03-35,50.0,4.5599999999999996
2003-05-23-04-35,50.0,4.5199999999999996
2003-05-23-05-35,50.0,4.6200000000000001
2003-05-23-06-35,50.0,4.6299999999999999
2003-05-23-07-35,50.0,4.6100000000000003
2003-05-23-08-35,50.0,4.6100000000000003
2003-05-23-09-35,50.0,4.6600000000000001
2003-05-23-10-35,50.0,4.46
2003-05-23-11-35,50.0,4.6200000000000001
2003-05-23-12-35,50.0,4.5499999999999998
2003-05-23-13-35,50.0,4.4699999999999998
2003-05-23-14-35,50.0,4.46
2003-05-23-15-35,50.0,4.4199999999999999
2003-05-23-16-35,50.0,4.4800000000000004
2003-05-23-17-35,50.0,4.3499999999999996
2003-05-23-18-35,50.0,4.3700000000000001
2003-05-23-19-35,50.0,4.4800000000000004
2003-05-23-20-35,50.0,4.4000000000000004
2003-05-23-21-35,50.0,4.3899999999999997
2003-05-23-22-35,50.0,4.3899999999999997
2003-05-23-23-35,50.0,4.3499999999999996
2003-05-24-00-35,50.0,4.4299999999999997
2003-05-24-01-35,50.0,4.4699999999999998
2003-05-24-02-35,50.0,4.4900000000000002
2003-05-24-03-35,50.0,4.5199999999999996
2003-05-24-04-35,50.0,4.5300000000000002
2003-05-24-05-35,50.0,4.5300000000000002
2003-05-24-06-35,50.0,4.5599999999999996
2003-05-24-07-35,50.0,4.5300000000000002
2003-05-24-08-35,50.0,4.4900000000000002
2003-05-24-09-35,50.0,4.4500000000000002
2003-05-24-10-35,50.0,4.4699999999999998
2003-05-24-11-35,50.0,4.4199999999999999
2003-05-24-12-35,50.0,4.4100000000000001
2003-05-24-13-35,50.0,4.4000000000000004
2003-05-24-14-35,50.0,4.4199999999999999
2003-05-24-15-35,50.0,4.5099999999999998
2003-05-24-16-35,50.0,4.5300000000000002
2003-05-24-17-35,50.0,4.5499999999999998
2003-05-24-18-35,50.0,4.6399999999999997
2003-05-24-19-35,50.0,4.5700000000000003
2003-05-24-20-35,50.0,4.4800000000000004
2003-05-24-21-35,50.0,4.4500000000000002
2003-05-24-22-35,50.0,4.2599999999999998
2003-05-24-23-35,50.0,4.4400000000000004
2003-05-25-00-35,50.0,4.3099999999999996
2003-05-25-01-35,50.0,4.2599999999999998
2003-05-25-02-35,50.0,4.2800000000000002
2003-05-25-03-35,50.0,4.3600000000000003
2003-05-25-04-35,50.0,4.7300000000000004
2003-05-25-05-35,50.0,4.6299999999999999
2003-05-25-06-35,50.0,4.5800000000000001
2003-05-25-07-35,50.0,4.6200000000000001
2003-05-25-08-35,50.0,4.6299999999999999
2003-05-25-09-35,50.0,4.75
2003-05-25-10-35,50.0,4.5899999999999999
2003-05-25-11-35,50.0,4.7000000000000002
2003-05-25-12-35,50.0,4.6100000000000003
2003-05-25-13-35,50.0,4.7000000000000002
2003-05-25-14-35,50.0,4.75
2003-05-25-15-35,50.0,5.0099999999999998
2003-05-25-16-35,50.0,5.4199999999999999
2003-05-25-17-35,50.0,5.5199999999999996
2003-05-25-18-35,50.0,5.5599999999999996
2003-05-25-19-35,50.0,5.3700000000000001
2003-05-25-20-35,50.0,5.4800000000000004
2003-05-25-21-35,50.0,5.3200000000000003
2003-05-25-22-35,50.0,5.1399999999999997
2003-05-25-23-35,50.0,4.9699999999999998
2003-05-26-00-35,50.0,4.7300000000000004
2003-05-26-01-35,50.0,4.6900000000000004
2003-05-26-02-35,50.0,4.6900000000000004
2003-05-26-03-35,50.0,4.6299999999999999
2003-05-26-04-35,50.0,4.7400000000000002
2003-05-26-05-35,50.0,4.79
2003-05-26-06-35,50.0,4.7699999999999996
2003-05-26-07-35,50.0,4.8099999999999996
2003-05-26-08-35,50.0,4.7699999999999996
2003-05-26-09-35,50.0,4.7800000000000002
2003-05-26-10-35,50.0,4.7400000000000002
2003-05-26-11-35,50.0,4.6900000000000004
2003-05-26-12-35,50.0,4.6399999999999997
2003-05-26-13-35,50.0,4.54
2003-05-26-14-35,50.0,4.5499999999999998
2003-05-26-15-35,50.0,4.6299999999999999
2003-05-26-16-35,50.0,4.7699999999999996
2003-05-26-17-35,50.0,4.75
2003-05-26-18-35,50.0,4.79
2003-05-26-19-35,50.0,4.7599999999999998
2003-05-26-20-35,50.0,4.9699999999999998
2003-05-26-21-35,50.0,4.8099999999999996
2003-05-26-22-35,50.0,4.71
2003-05-26-23-35,50.0,4.6200000000000001
2003-05-27-00-35,50.0,4.5999999999999996
2003-05-27-01-35,50.0,4.5700000000000003
2003-05-27-02-35,50.0,4.5700000000000003
2003-05-27-03-35,50.0,4.7000000000000002
2003-05-27-04-35,50.0,4.79
2003-05-27-05-35,50.0,4.8600000000000003
2003-05-27-06-35,50.0,4.9800000000000004
2003-05-27-07-35,50.0,5.0899999999999999
2003-05-27-08-35,50.0,5.1100000000000003
2003-05-27-09-35,50.0,5.0800000000000001
2003-05-27-10-35,50.0,4.9299999999999997
2003-05-27-11-35,50.0,4.7999999999999998
2003-05-27-12-35,50.0,4.6900000000000004
2003-05-27-13-35,50.0,4.5899999999999999
2003-05-27-14-35,50.0,4.5800000000000001
2003-05-27-15-35,50.0,4.6100000000000003
2003-05-27-16-35,50.0,4.7800000000000002
2003-05-27-17-35,50.0,5.0700000000000003
2003-05-27-18-35,50.0,5.2400000000000002
2003-05-27-19-35,50.0,5.1799999999999997
2003-05-27-20-35,50.0,4.9500000000000002
2003-05-27-21-35,50.0,4.9000000000000004
2003-05-27-22-35,50.0,4.71
2003-05-27-23-35,50.0,4.5800000000000001
2003-05-28-00-35,50.0,4.4900000000000002
2003-05-28-01-35,50.0,4.4299999999999997
2003-05-28-02-35,50.0,4.4900000000000002
2003-05-28-03-35,50.0,4.4299999999999997
2003-05-28-04-35,50.0,4.5999999999999996
2003-05-28-05-35,50.0,4.5800000000000001
2003-05-28-06-35,50.0,4.5099999999999998
2003-05-28-07-35,50.0,4.7800000000000002
2003-05-28-08-35,50.0,5.25
2003-05-28-09-35,50.0,5.1799999999999997
2003-05-28-10-35,50.0,5.1500000000000004
2003-05-28-11-35,50.0,4.5599999999999996
2003-05-28-12-35,50.0,5.0800000000000001
2003-05-28-13-35,50.0,5.0800000000000001
2003-05-28-14-35,50.0,5.1100000000000003
2003-05-28-15-35,50.0,4.9500000000000002
2003-05-28-16-35,50.0,4.4699999999999998
2003-05-28-17-35,50.0,4.5
2003-05-28-18-35,50.0,4.5899999999999999
2003-05-28-19-35,50.0,4.5800000000000001
2003-05-28-20-35,50.0,4.5499999999999998
2003-05-28-21-35,50.0,4.5
2003-05-28-22-35,50.0,4.5199999999999996
2003-05-28-23-35,50.0,4.4900000000000002
2003-05-29-00-35,50.0,4.4900000000000002
2003-05-29-01-35,50.0,4.4500000000000002
2003-05-29-02-35,50.0,4.4500000000000002
2003-05-29-03-35,50.0,4.4500000000000002
2003-05-29-04-35,50.0,4.5599999999999996
2003-05-29-05-35,50.0,4.5199999999999996
2003-05-29-06-35,50.0,4.5499999999999998
2003-05-29-07-35,50.0,4.6500000000000004
2003-05-29-08-35,50.0,4.6600000000000001
2003-05-29-09-35,50.0,4.5800000000000001
2003-05-29-10-35,50.0,4.6799999999999997
2003-05-29-11-35,50.0,4.6200000000000001
2003-05-29-12-35,50.0,4.5499999999999998
2003-05-29-13-35,50.0,4.4800000000000004
2003-05-29-14-35,50.0,4.4500000000000002
2003-05-29-15-35,50.0,4.4400000000000004
2003-05-29-16-35,50.0,4.46
2003-05-29-17-35,50.0,4.5
2003-05-29-18-35,50.0,4.5899999999999999
2003-05-29-19-35,50.0,4.6100000000000003
2003-05-29-20-35,50.0,4.7699999999999996
2003-05-29-21-35,50.0,4.6500000000000004
2003-05-29-22-35,50.0,4.6100000000000003
2003-05-29-23-35,50.0,4.6399999999999997
2003-05-30-00-35,50.0,4.5700000000000003
2003-05-30-01-35,50.0,4.5300000000000002
2003-05-30-02-35,50.0,4.5099999999999998
2003-05-30-03-35,50.0,4.5499999999999998
2003-05-30-04-35,50.0,4.54
2003-05-30-05-35,50.0,4.5300000000000002
2003-05-30-06-35,50.0,4.5300000000000002
2003-05-30-07-35,50.0,4.5300000000000002
2003-05-30-08-35,50.0,4.5899999999999999
2003-05-30-09-35,50.0,4.6699999999999999
2003-05-30-10-35,50.0,4.5300000000000002
2003-05-30-11-35,50.0,4.54
2003-05-30-12-35,50.0,4.5099999999999998
2003-05-30-13-35,50.0,4.5099999999999998
2003-05-30-14-35,50.0,4.4699999999999998
2003-05-30-15-35,50.0,4.4800000000000004
2003-05-30-16-35,50.0,4.4900000000000002
2003-05-30-17-35,50.0,4.5
2003-05-30-18-35,50.0,4.4699999999999998
2003-05-30-19-35,50.0,4.4800000000000004
2003-05-30-20-35,50.0,4.54
2003-05-30-21-35,50.0,4.4900000000000002
2003-05-30-22-35,50.0,4.5
2003-05-30-23-35,50.0,4.5
2003-05-31-00-35,50.0,4.5899999999999999
2003-05-31-01-35,50.0,4.5700000000000003
2003-05-31-02-35,50.0,4.5499999999999998
2003-05-31-03-35,50.0,4.5
2003-05-31-04-35,50.0,4.5300000000000002
2003-05-31-05-35,50.0,4.5099999999999998
2003-05-31-06-35,50.0,4.5300000000000002
2003-05-31-07-35,50.0,4.54
2003-05-31-08-35,50.0,4.5599999999999996
2003-05-31-09-35,50.0,4.8700000000000001
2003-05-31-10-35,50.0,4.7800000000000002
2003-05-31-11-35,50.0,4.7300000000000004
2003-05-31-12-35,50.0,4.75
2003-05-31-13-35,50.0,4.7699999999999996
2003-05-31-14-35,50.0,4.6100000000000003
2003-05-31-15-35,50.0,4.7699999999999996
2003-05-31-16-35,50.0,4.6799999999999997
2003-05-31-17-35,50.0,4.54
2003-05-31-18-35,50.0,4.5999999999999996
2003-05-31-19-35,50.0,4.5999999999999996
2003-05-31-20-35,50.0,4.6399999999999997
2003-05-31-21-35,50.0,4.6399999999999997
2003-05-31-22-35,50.0,4.6299999999999999
2003-05-31-23-35,50.0,4.7400000000000002
2003-06-01-00-35,50.0,4.7400000000000002
2003-06-01-01-35,50.0,4.6299999999999999
2003-06-01-02-35,50.0,4.7000000000000002
2003-06-01-03-35,50.0,4.71
2003-06-01-04-35,50.0,4.5300000000000002
2003-06-01-05-35,50.0,4.5199999999999996
2003-06-01-06-35,50.0,4.6600000000000001
2003-06-01-07-35,50.0,4.6900000000000004
2003-06-01-08-35,50.0,4.7699999999999996
2003-06-01-09-35,50.0,5.0199999999999996
2003-06-01-10-35,50.0,5.0199999999999996
2003-06-01-11-35,50.0,4.7999999999999998
2003-06-01-12-35,50.0,4.8300000000000001
2003-06-01-13-35,50.0,4.8499999999999996
2003-06-01-14-35,50.0,4.8499999999999996
2003-06-01-15-35,50.0,4.8399999999999999
2003-06-01-16-35,50.0,4.9400000000000004
2003-06-01-17-35,50.0,4.9299999999999997
2003-06-01-18-35,50.0,4.7300000000000004
2003-06-01-19-35,50.0,4.8899999999999997
2003-06-01-20-35,50.0,5.1500000000000004
2003-06-01-21-35,50.0,4.96
2003-06-01-22-35,50.0,5.0099999999999998
2003-06-01-23-35,50.0,5.0099999999999998
2003-06-02-00-35,50.0,4.9100000000000001
2003-06-02-01-35,50.0,4.9000000000000004
2003-06-02-02-35,50.0,4.8700000000000001
2003-06-02-03-35,50.0,5.0300000000000002
2003-06-02-04-35,50.0,4.8300000000000001
2003-06-02-05-35,50.0,4.7800000000000002
2003-06-02-06-35,50.0,4.71
2003-06-02-07-35,50.0,4.75
2003-06-02-08-35,50.0,4.9000000000000004
2003-06-02-09-35,50.0,4.8899999999999997
